id,url,snippet,source,headline,date,desk,section,type,word_count,locations,subjects
5b773967068401528a2d48fe,https://www.nytimes.com/interactive/2018/08/17/us/asian-income-inequality.html,"“Crazy Rich Asians” offers an extreme example of prosperity, but a study shows that Asian-Americans are the most economically divided racial group in the United States.",The New York Times,How ‘Crazy Rich’ Asians Have Led to the Largest Income Gap in the U.S.,2018-08-17,U.S.,U.S.,Interactive Feature,0,[],"['Asian-Americans', 'Income Inequality', 'High Net Worth Individuals', 'Movies']"
5b1bdd65068401528a2b2720,https://www.nytimes.com/2018/06/09/fashion/weddings/sense-of-adventure.html,"The couple met and fell in love in South Africa. After they returned to the United States and moved to New York, they sought a new experience together.",The New York Times,"A Sense of Adventure, Whether Near or Far",2018-06-09,Society,Fashion & Style,News,653,[],['Weddings and Engagements']
5bbfa812068401528a2dfb2f,https://www.nytimes.com/2018/10/11/briefing/wall-street-saudi-arabia-sydney.html,Here’s what you need to know to start your day.,The New York Times,"Wall Street, Saudi Arabia, Sydney: Your Friday Briefing",2018-10-11,NYTNow,Briefing,briefing,1276,[],[]
5b981146068401528a2da6bd,https://www.nytimes.com/2018/09/11/t-magazine/design/jose-pardo-arlatan-hotel-arles-france.html,"The artist Jorge Pardo designed the interiors of L’Arlatan, which opens next month in Arles, France.",The New York Times,A Hotel Where Every Room Is a Work of Art,2018-09-11,TStyle,T Magazine,News,464,['Arles (France)'],"['Art', 'Travel and Vacations', 'Hotels and Travel Lodgings']"
5affe798068401528a2aec7f,https://www.nytimes.com/2018/05/19/travel/o-pedro-restaurant-mumbai-review.html,The acclaimed chef Floyd Cardoz is one of the team members behind O Pedro.,The New York Times,A Mumbai Restaurant Celebrating the Flavors of Goa,2018-05-19,Travel,Travel,News,564,['Mumbai (India)'],"['Restaurants', 'Travel and Vacations']"
5b998fa5068401528a2daaa1,https://www.nytimes.com/2018/09/12/us/nra-tv-thomas-tank-engine.html,The gun rights group’s sarcastic commentary on a move by the children’s show to diversify its cast left some asking if it had gone too far.,The New York Times,N.R.A. Show Puts Thomas the Tank Engine in White Hood to Criticize Diversity Move,2018-09-12,Express,U.S.,News,500,[],[]
5b4bbb05068401528a2cf1ee,https://www.nytimes.com/2018/07/15/us/kansas-city-shooting-police.html,"A gunman fired at the police, fled and then opened fire several more times after being tracked to a house. The officers are expected to survive.",The New York Times,Suspect Killed and Three Officers Wounded in Kansas City Gunfight,2018-07-15,National,U.S.,News,333,"['Kansas City (Mo)', 'Missouri']","['Attacks on Police', 'Crime and Criminals']"
5aee5646068401528a2ac7d4,https://www.nytimes.com/2018/05/05/us/adam-purinton-sentenced-kansas-shooting.html,"The man, Adam W. Purinton, had angrily confronted the Indian-born engineer about his immigration status and fatally shot him at a bar last year.",The New York Times,Kansas Man Who Fatally Shot Indian Immigrant Gets Life in Prison,2018-05-06,Express,U.S.,News,485,['Olathe (Kan)'],"['Murders, Attempted Murders and Homicides', 'Immigration and Emigration', 'Hate Crimes']"
5c0021483a125f5075bfca92,https://www.nytimes.com/2018/11/29/dining/nansense-food-truck-review.html,"Mohibullah Rahmati, known as Mo, serves fortifying mantu dumplings and versions of korma, recipes that honor his family’s heritage.",The New York Times,"At Nansense, Afghan Comfort Comes From an Unlikely Place: a Former Mail Truck",2018-11-29,Dining,Food,Review,723,"['Downtown Brooklyn (Brooklyn, NY)']",['Food Trucks and Vendors']
5bffac253a125f5075bfc94c,https://www.nytimes.com/2018/11/29/world/australia/adani-coal-mine.html,"After months of protests over potential state support for Adani’s vast Carmichael mine, the company said it would finance the project itself.",The New York Times,Adani to Proceed With Scaled-Back Version of Contentious Australian Coal Mine,2018-11-29,Foreign,World,News,716,"['Australia', 'Great Barrier Reef (Australia)', 'Queensland (Australia)']","['Politics and Government', 'Coal', 'Mines and Mining', 'Reefs']"
5a75da2610f40f00018bf578,https://www.nytimes.com/2018/02/03/world/asia/mount-everest-how-tall-nepal.html,"Gauging the mountain’s precise height is not so simple, and for Nepal, the measurement can involve notions of national pride, in addition to questions of science.",The New York Times,"How Tall Is Mount Everest? For Nepal, It’s a Touchy Question.",2018-02-03,Foreign,World,News,1109,"['Mount Everest', 'Nepal']","['Geology', 'Mountains']"
5bc3f120068401528a2e0229,https://www.nytimes.com/2018/10/14/theater/sakinas-restaurant-review-aasif-mandvi.html,"Mr. Mandvi, who spent nearly 10 years as a correspondent on “The Daily Show,” brings back his solo comedy act. It returns with new resonance.",The New York Times,Review: Aasif Mandvi Makes You Want to Stop at ‘Sakina’s Restaurant’,2018-10-15,Culture,Theater,Review,574,[],['Theater']
5b400e75068401528a2ba230,https://www.nytimes.com/2018/07/06/opinion/democratic-socialism-alexandria-ocasio-cortez.html,Ideas that are popular in Burlington and Berkeley will only help Trump in Dayton and Denver.,The New York Times,Democratic Socialism Is Dem Doom,2018-07-07,OpEd,Opinion,Op-Ed,829,[],"['Socialism (Theory and Philosophy)', 'United States Politics and Government']"
5a6707c110f40f00018bd493,https://www.nytimes.com/2018/01/23/magazine/what-does-it-take-to-stop-accepting-pollution-as-the-price-of-progress.html,"Unlike the “pea soup” of 19th-century London, the “airpocalypse” of modern Beijing and the “gas chamber” of the Delhi region are recognized as drags on economic growth.",The New York Times,What Does It Take to Stop Accepting Pollution as the Price of Progress?,2018-01-23,Magazine,Magazine,News,1399,"['New Delhi (India)', 'Beijing (China)']","['Air Pollution', 'Third World and Developing Countries', 'Economic Conditions and Trends']"
5ba115c3068401528a2dba1b,https://www.nytimes.com/2018/09/18/world/asia/pakistan-girls-schools-fire.html,"Along a cluster of Chinese development projects, a wave of arson is followed by military reinforcement, and a reminder that girls’ education is vulnerable.",The New York Times,Arson Spree at Schools Stokes Suspicions of Pakistani Forces,2018-09-18,Foreign,World,News,1177,"['Pakistan', 'China']","['Education (K-12)', 'Terrorism', 'Women and Girls', 'Economic Conditions and Trends', 'International Relations']"
5b3a8473068401528a2b9548,https://www.nytimes.com/2018/07/02/briefing/thailand-world-cup-lebron-james-your-tuesday-briefing.html,Here’s what you need to know to start your day.,The New York Times,"Thailand, World Cup, LeBron James: Your Tuesday Briefing",2018-07-02,NYTNow,Briefing,briefing,1298,[],[]
5a900ad210f40f00018c2a0d,https://www.nytimes.com/2018/02/23/world/asia/afghanistan-pipeline-tapi.html,"With hopes of easing regional tensions, leaders of Turkmenistan, Afghanistan, Pakistan and India gathered to kick off a natural gas pipeline.",The New York Times,"Afghanistan Breaks Ground on 1,127-Mile ‘Peace Pipeline’",2018-02-23,Foreign,World,News,709,"['Afghanistan', 'Central Asia']","['Pipelines', 'Natural Gas']"
5c259b823a125f5075c0206c,https://www.nytimes.com/2018/12/27/opinion/bangladesh-election-awami-bnp-authoritarian-extreme.html, Sunday’s election is a contest between two bad options — but one is worse than the other.,The New York Times,Bangladesh’s Choice: Authoritarianism or Extremism,2018-12-28,OpEd,Opinion,Op-Ed,790,['Bangladesh'],"['Elections', 'Politics and Government', 'Terrorism', 'Legislatures and Parliaments']"
5beaa0a93a125f5075bf9f24,https://www.nytimes.com/2018/11/13/travel/vegan-or-vegetarian-you-have-more-travel-and-dining-options-than-ever.html,"Whether it’s for religious, health, environmental, or personal reasons, vegetarian and vegan travel, dining, and shopping options are on the rise.",The New York Times,Vegan or Vegetarian? You Have More Travel and Dining Options Than Ever,2018-11-13,Travel,Travel,News,626,[],[]
5bdfd1a83a125f5075bf8961,https://www.nytimes.com/2018/11/05/briefing/us-elections-iran-saudi-arabia.html,Here’s what you need to know to start your day.,The New York Times,"U.S. Elections, Iran, Saudi Arabia: Your Monday Briefing",2018-11-05,NYTNow,Briefing,briefing,1381,[],[]
5bfeca263a125f5075bfc72a,https://www.nytimes.com/2018/11/28/fashion/weddings/who-let-the-dogs-out-at-the-wedding-readers-respond.html,"We asked our readers to submit photos of their dogs, cats and even birds dressed in fancy wedding fashion. Here’s what they shared.",The New York Times,Who Let the Dogs Out (at the Wedding)? Readers Respond,2018-11-28,Society,Fashion,News,2429,[],"['Weddings and Engagements', 'Fashion and Apparel', 'Pets']"
5bdf422b3a125f5075bf88ab,https://www.nytimes.com/2018/11/04/briefing/us-elections-pakistan-china.html,Here’s what you need to know to start your day.,The New York Times,"U.S. Elections, Pakistan, China: Your Monday Briefing",2018-11-04,NYTNow,Briefing,briefing,1388,[],[]
5b4ba959068401528a2cf1c7,https://www.nytimes.com/2018/07/15/briefing/your-monday-briefing.html,Here’s what you need to know to start your day.,The New York Times,"World Cup, Vladimir Putin, Pakistan: Your Monday Briefing",2018-07-15,NYTNow,Briefing,briefing,1360,[],[]
5bf846083a125f5075bfbbf2,https://www.nytimes.com/2018/11/23/science/east-antarctica-supercontinent.html,Data from a European satellite has revealed the tectonic underworld below the frozen southernmost continent.,The New York Times,Beneath Antarctica’s Ice Is a Graveyard of Dead Continents ,2018-11-23,Science,Science,News,668,['Antarctic Regions'],"['Geology', 'Earth', 'Ice', 'Space and Astronomy', 'Satellites']"
5b33ba44068401528a2b869f,https://www.nytimes.com/2018/06/27/arts/flushing-remonstrance-federal-hall-manhattan.html,"The Flushing Remonstrance, a frayed petition from 1657 that pressed for religious freedom, will be shown through Monday at Federal Hall on Wall Street.",The New York Times,Document That Inspired Bill of Rights Goes on Display in Manhattan,2018-06-27,Culture,Arts,News,312,['Manhattan (NYC)'],"['Flushing Remonstrance', 'Freedom of Religion', 'Quakers']"
5b418e9b068401528a2ba3ee,https://www.nytimes.com/2018/07/08/fashion/weddings/melanie-pettit-vihar-parikh.html,The couple met in 2012 at a holiday party in Washington hosted annually by a mutual friend.,The New York Times,"Melanie Pettit, Vihar Parikh",2018-07-08,Society,Fashion & Style,News,327,[],['Weddings and Engagements']
5b191035068401528a2b1fdf,https://www.nytimes.com/2018/06/07/movies/the-workers-cup-review.html,The documentary watches a team of migrant workers in Qatar who play soccer in and around the stadiums they are building for the World Cup.,The New York Times,Review: ‘The Workers Cup’ Is a Sports Movie and an Economics Lesson,2018-06-07,Weekend,Movies,Review,261,[],"['Documentary Films and Programs', 'Soccer']"
5aef63d5068401528a2ac90e,https://www.nytimes.com/2018/05/06/briefing/north-korea-stormy-daniels-ahsan-iqbal.html,Here’s what you need to know to start your day.,The New York Times,"North Korea, Stormy Daniels, Ahsan Iqbal: Your Monday Briefing",2018-05-06,NYTNow,Briefing,briefing,1263,[],[]
5ab71ec5068401528a29c723,https://www.nytimes.com/2018/03/25/fashion/weddings/cassidy-luitjen-eric-minoff.html,"The couple, who met while working at Bonhams in New York, were married in San Antonio.",The New York Times,"Cassidy Luitjen, Eric Minoff",2018-03-25,Society,Fashion & Style,News,219,[],['Weddings and Engagements']
5c0a599a3a125f5075bfdfdb,https://www.nytimes.com/2018/12/07/business/dealbook/tech-ipo-uber-lyft.html,Uber and Lyft are pulling forward their public offerings over concerns about a jittery economy.,The New York Times,DealBook Briefing: The Tech I.P.O. Rush Starts … Now!,2018-12-07,Business,Business,News,2009,[],['Initial Public Offerings']
5ba288fe068401528a2dbd9b,https://www.nytimes.com/2018/09/19/sports/olympics/north-south-korea-olympics.html,No details were announced but the mere possibility of the countries’ bidding on the Games demonstrated how they have been a strong motivator for closer ties.,The New York Times,North and South Korea Plan to Jointly Bid on 2032 Summer Olympics,2018-09-19,Sports,Sports,News,514,[],['Olympic Games (2018)']
5b4fb87f068401528a2cfacd,https://www.nytimes.com/2018/07/18/briefing/trump-google-thai-rescue.html,Here’s what you need to know at the end of the day.,The New York Times,"Trump, Google, Thai Soccer Team: Your Wednesday Evening Briefing",2018-07-18,NYTNow,Briefing,briefing,932,[],[]
5bb49365068401528a2de36a,https://www.nytimes.com/2018/10/03/world/australia/tampons-tax.html,Tampons and other sanitary products will be exempt from a 10 percent tax beginning next year.,The New York Times,"Australia Scraps Tax on Tampons, Once Considered a ‘Luxury’",2018-10-03,Foreign,World,News,577,[],"['Taxation', 'Politics and Government', 'Menstruation', 'Women and Girls']"
5b519fba068401528a2cfef6,https://www.nytimes.com/2018/07/19/nyregion/subway-closing-newspapers-singh.html,"Ram Badan Singh, one of the last street hawkers of newspapers in New York, is weathering a serious slowdown with help from his fans.",The New York Times,A Subway Closing? Takes More Than That to Stop This Newsman,2018-07-19,Metropolitan,New York,News,831,"['Upper West Side (Manhattan, NY)']","['Newsdealers and Newsstands', 'Subways', 'Newspapers']"
5b4e672b068401528a2cf7af,https://www.nytimes.com/2018/07/17/briefing/trump-obama-ice.html,Here’s what you need to know at the end of the day.,The New York Times,"Trump, Obama, ICE: Your Tuesday Evening Briefing",2018-07-17,NYTNow,Briefing,briefing,887,[],[]
5b05a09a068401528a2af625,https://www.nytimes.com/2018/05/23/opinion/mideast-associated-press.html,A former Jerusalem bureau chief for The A.P. objects to an Op-Ed essay claiming that it buried negative stories about Hamas.,The New York Times,Defending A.P.’s Mideast Coverage,2018-05-23,Letters,Opinion,Letter,211,['Israel'],[]
5af5e705068401528a2ada36,https://www.nytimes.com/2018/05/11/obituaries/dr-davida-coady-public-health-activist-is-dead-at-80.html,"She helped eradicate smallpox in India and reduce malnutrition in Africa, aided refugees in Latin America and later focused on drug and alcohol addictions.",The New York Times,"Dr. Davida Coady, Medical Missionary, Is Dead at 80",2018-05-11,Obits,Obituaries,Obituary (Obit),1362,['Republic of Biafra'],"['Deaths (Obituaries)', 'Medicine and Health', 'Humanitarian Aid', 'Missionaries', 'Preventive Medicine', 'Smallpox', 'Drug Abuse and Traffic', 'Malnutrition']"
5b280912068401528a2b3f3d,https://www.nytimes.com/2018/06/18/business/dealbook/google-china-silicon-valley.html,"The company’s $550 million investment is another sign of how American tech giants still want to do business in China, despite the many hurdles.",The New York Times,Google’s JD.com Deal Shows Silicon Valley Still Wants In on China,2018-06-18,Business,Business Day,News,732,['China'],"['Computers and the Internet', 'E-Commerce']"
5bac9c1f068401528a2dd2e7,https://www.nytimes.com/2018/09/27/nyregion/gender-neutral-birth-certificate.html,"New York City is the latest place to offer gender-neutral birth certificates. But after someone changes the sex to “X,” things get complicated.",The New York Times,"Male, Female or ‘X’: The Push for a Third Choice on Official Forms",2018-09-27,Metro,New York,News,1298,['New York City'],"['Gender', 'Birth Certificates', 'Transgender and Transsexuals', 'Drivers Licenses', 'Identification Devices']"
5bb61886068401528a2de762,https://www.nytimes.com/2018/10/04/world/europe/uk-housework-value.html,"Britain’s statistics agency considers unpaid domestic labor a huge hidden slice of the economy, with transport and child care its largest elements.",The New York Times,"What’s Housework Worth? $1.6 Trillion a Year in U.K., Officials Calculate",2018-10-04,Foreign,World,News,592,['Great Britain'],"['Economic Conditions and Trends', 'Women and Girls', 'Labor and Jobs']"
5a6472c310f40f00018bd15d,https://www.nytimes.com/2018/01/21/business/davos-world-economic-forum-women-leaders.html,The seven chairwomen of the World Economic Forum are pushing boundaries around the globe.,International New York Times,"In Davos, Pioneering Women Are Chosen to Lead Again",2018-01-21,SpecialSections,Business Day,News,887,[],[]
5a83467d10f40f00018c0c7a,https://www.nytimes.com/interactive/2018/02/13/universal/es/misiles-corea-norte-proliferacion.html,Corea del Norte es una de varias naciones que han estado trabajando para mejorar el alcance y la exactitud de sus misiles.,The New York Times,Los países que pueden lanzar un misil a todo el mundo y los que podrían hacerlo pronto,2018-02-13,Universal,Universal,Interactive Feature,0,[],[]
5bdcc31d3a125f5075bf85fa,https://www.nytimes.com/2018/11/02/business/dealbook/apple-iphones.html,Apple’s stock plunged on Friday on a disappointing sales forecast. But investors were also unnerved by the decision to stop providing crucial data.,The New York Times,Apple Will Stop Revealing How Many iPhones It Sells. That’s a Bad Sign.,2018-11-02,Business,Business,News,658,[],"['Smartphones', 'Company Reports', 'iPhone', 'Prices (Fares, Fees and Rates)', 'Stocks and Bonds']"
5af90a07068401528a2ade6b,https://www.nytimes.com/2018/05/14/opinion/eliminate-trans-fats.html,The World Health Organization is correct that all nations should eliminate the use of these harmful oils in food.,The New York Times,The World Doesn’t Need Trans Fats,2018-05-14,Editorial,Opinion,Editorial,614,[],"['Trans Fatty Acids', 'Cholesterol', 'Oils and Fats', 'Food']"
5ae23026068401528a2aaeaa,https://www.nytimes.com/2018/04/26/briefing/north-korea-narendra-modi-bill-cosby.html,Here’s what you need to know to start your day.,The New York Times,"North Korea, Narendra Modi, Bill Cosby: Your Friday Briefing",2018-04-26,NYTNow,Briefing,briefing,1314,[],[]
5c00b31f3a125f5075bfcc0d,https://www.nytimes.com/2018/11/29/world/americas/cuban-doctors-lawsuit-brazil.html,"A division of the World Health Organization made about $75 million off the work of Cuban doctors who earned substandard wages in Brazil, a lawsuit alleges.",The New York Times,Cuban Doctors Accuse International Agency of Profiting From Their Work,2018-11-30,Foreign,World,News,738,"['Brazil', 'Cuba', 'Miami (Fla)']","['Immunity from Prosecution', 'Suits and Litigation (Civil)', 'Human Trafficking']"
5b3ca9a3068401528a2b9a12,https://www.nytimes.com/2018/07/04/climate/fireworks-pollution.html,"On this Fourth of July, we’re thinking about the environmental impact of fireworks.",The New York Times,"A Greener Red, White and Blue?",2018-07-04,Climate,Climate,News,1379,[],"['Fireworks', 'Greenhouse Gas Emissions']"
5afc701f068401528a2ae759,https://www.nytimes.com/2018/05/16/crosswords/2018-us-sudoku-championship-to-be-held-online-this-saturday.html,"Is your logic impeccable? You might qualify for the World Sudoku Championship. But first you have to qualify for the U.S. team this Saturday, May 19.",The New York Times,2018 U.S. Sudoku Championship to Be Held Online This Saturday,2018-05-16,Games,Crosswords & Games,News,240,[],['Sudoku (Puzzle)']
5bd5c9a9068401528a2e2868,https://www.nytimes.com/2018/10/28/world/asia/sri-lanka-political-crisis.html,"The bodyguard of a former cabinet minister was accused of firing on a crowd on Sunday, killing one person and seriously wounding two others.",The New York Times,Sri Lanka’s Political Crisis Turns Deadly,2018-10-28,Foreign,World,News,642,['Sri Lanka'],"['Demonstrations, Protests and Riots', 'Deaths (Fatalities)', 'Appointments and Executive Changes', 'Politics and Government']"
5b759f82068401528a2d4569,https://www.nytimes.com/2018/08/16/books/review/10-new-books-we-recommend-this-week.html,Suggested reading from critics and editors at The New York Times.,The New York Times,10 New Books We Recommend This Week,2018-08-16,BookReview,Books,List,1091,[],['Books and Literature']
5b1d846f068401528a2b2bff,https://www.nytimes.com/2018/06/10/world/europe/putin-trump-g7.html,"The Russian president, speaking at a meeting in China, professed little concern that the Group of 7 has not agreed to readmit his country.",The New York Times,Putin Says He Would Welcome a Meeting With Trump,2018-06-10,Foreign,World,News,773,"['Russia', 'United States']","['United States International Relations', 'International Relations']"
5b12e233068401528a2b1258,https://www.nytimes.com/2018/06/02/opinion/sunday/shahnaz-rizwan-bollywood-fame.html,I wanted to be famous. The producer was interested in someone else.,The New York Times,How I Accidentally Made My Mom a Bollywood Star,2018-06-02,OpEd,Opinion,Op-Ed,1158,"['Karachi (Pakistan)', 'London (England)']","['Immigration and Emigration', 'Movies', 'Actors and Actresses']"
5ba2b2e0068401528a2dbe1b,https://www.nytimes.com/2018/09/19/briefing/asia-thursday-news-briefing.html,Here’s what you need to know to start your day.,The New York Times,"Your Thursday News Briefing: North Korea, Pakistan, Taiwan",2018-09-19,NYTNow,Briefing,briefing,1212,[],[]
5ba00d41068401528a2db76f,https://www.nytimes.com/2018/09/17/briefing/asia-tuesday-news-briefing.html,Here’s what you need to know to start your day.,The New York Times,"Your Tuesday News Briefing: South Korea, Taiwan, the Emmys",2018-09-17,NYTNow,Briefing,briefing,1251,[],[]
5b6370da068401528a2d22c5,https://www.nytimes.com/2018/08/02/arts/comedy-in-nyc-this-week.html,"Our guide to stand-up, improv and variety shows happening this weekend and in the week ahead.",The New York Times,5 Comedy Shows to Catch in N.Y.C. This Weekend,2018-08-02,Weekend,Arts,News,413,['New York City'],['Comedy and Humor']
5b3dde1c068401528a2b9c31,https://www.nytimes.com/2018/07/05/magazine/e-waste-offers-an-economic-opportunity-as-well-as-toxicity.html,Can the world’s fastest growing trash stream help realize the utopian vision of a circular economy?,The New York Times,E-Waste Offers an Economic Opportunity as Well as Toxicity,2018-07-05,Magazine,Magazine,News,1564,"['China', 'United States', 'Far East, South and Southeast Asia and Pacific Areas', 'India', 'Thailand']","['Waste Materials and Disposal', 'Electronics', 'Hazardous and Toxic Substances', 'Mines and Mining', 'Recycling of Waste Materials', 'Third World and Developing Countries', 'Laptop Computers', 'Gold']"
5c081ca13a125f5075bfdaa7,https://www.nytimes.com/2018/12/05/world/europe/putin-missiles-trump-pompeo.html,"A day after Washington gave the Kremlin 60 days to comply with a longstanding weapons pact, President Vladimir V. Putin’s remarks raised fears of a new nuclear arms race.",The New York Times,Putin Vows to ‘React Accordingly’ if U.S. Withdraws From Nuclear Treaty,2018-12-05,Foreign,World,News,843,"['Europe', 'United States', 'Russia']","['Arms Control and Limitation and Disarmament', 'United States Defense and Military Forces', 'Defense and Military Forces', 'Missiles and Missile Defense Systems']"
5be1ba873a125f5075bf8de4,https://www.nytimes.com/2018/11/06/t-magazine/eskayel-shanan-campanaro-nick-chacona-williamsburg-loft.html,Aqueous abstraction meets barefoot modernism in the Brooklyn home of the couple behind Eskayel.,The New York Times,Inside an Airy Williamsburg Loft Where Patterns Run Wild,2018-11-06,TStyle,T Magazine,News,677,"['Williamsburg (Brooklyn, NY)']","['Interior Design and Furnishings', 'Textiles', 'Furniture', 'Wallpaper']"
5c0901403a125f5075bfdc9c,https://www.nytimes.com/2018/12/06/opinion/france-yellow-vests-climate-change.html,"Climate policy should be about solving problems, not salving consciences.",The New York Times,France’s Combustible Climate Politics,2018-12-06,OpEd,Opinion,Op-Ed,842,['France'],"['Yellow Vests Movement', 'Greenhouse Gas Emissions', 'Kyoto Protocol', 'Fuel Emissions (Transportation)', 'Bioenergy and Biofuels', 'Nuclear Energy', 'Politics and Government']"
5b55a3a4068401528a2d0546,https://www.nytimes.com/2018/07/23/opinion/pakistan-election-imran-khan.html,"After years prowling the margins of politics, Imran Khan is knocking on the gates of power.",The New York Times,Young Pakistan Is Ready to ‘Just Do It.’ Whatever ‘It’ Is.,2018-07-23,OpEd,Opinion,Op-Ed,1021,['Pakistan'],"['Politics and Government', 'Corruption (Institutional)', 'Elections']"
5b6c02a2068401528a2d3345,https://www.nytimes.com/2018/08/09/books/review/anne-de-courcy-by-the-book.html,"The biographer and journalist, whose latest book is “The Husband Hunters,” avoids thrillers: “I get all the mayhem I want in the newspapers.”",The New York Times,Anne de Courcy: By the Book,2018-08-09,BookReview,Books,News,1081,[],"['Books and Literature', 'Writing and Writers']"
5b20a4db068401528a2b342c,https://www.nytimes.com/2018/06/13/opinion/afghanistan-cricket-terrorism.html,"They have faced terrorism, displacement and war. But that hasn’t stopped them reaching the game’s pinnacle.",The New York Times,The Irresistible Rise of Afghanistan’s Cricket Team,2018-06-13,OpEd,Opinion,Op-Ed,878,['Afghanistan'],"['Cricket (Game)', 'Athletics and Sports', 'Terrorism']"
5aa0d16c5d97b30001394415,https://www.nytimes.com/interactive/2018/obituaries/overlooked-madhubala.html,"In her 36 years, Madhubala starred in more than 70 movies, often portraying modern young women testing the limits of traditions.",The New York Times,"Madhubala, a Bollywood Legend Whose Tragic Life Mirrored Marilyn Monroe’s",2018-03-08,Obituaries,Obituaries,Interactive Feature,0,['India'],"['Actors and Actresses', 'Movies', 'Biographical Information']"
5c02e1d53a125f5075bfd06b,https://www.nytimes.com/2018/12/01/opinion/sunday/kristof-holiday-gift-guide-2018.html,Here’s my annual holiday guide for presents with meaning.,The New York Times,Forget Trinkets. These Gifts Change Lives. ,2018-12-01,OpEd,Opinion,Op-Ed,789,['Puerto Rico'],"['Gifts', 'Native Americans', 'Philanthropy', 'Education', 'Iodine', 'Humanitarian Aid', 'Suicides and Suicide Attempts', 'Immigration and Emigration', 'Hurricane Maria (2017)', 'Birth Control and Family Planning', 'Malnutrition', 'Gift Cards and Certificates', 'Pregnancy and Childbirth', 'Third World and Developing Countries', 'Maternal Mortality', 'Scholarships and Fellowships']"
5b02fc1a068401528a2aef36,https://www.nytimes.com/2018/05/21/health/who-essential-diagnostics-list.html,"Forty years after creating its “essential medicines” list, which revolutionized the struggle to get drugs to the poor, the agency tackles diagnostics.",The New York Times,"For First Time, W.H.O. Names Some Lab Tests ‘Essential’",2018-05-21,Science,Health,News,911,['Geneva (Switzerland)'],"['Tests (Medical)', 'Third World and Developing Countries', 'Drugs (Pharmaceuticals)']"
5c25f4313a125f5075c020f6,https://www.nytimes.com/2018/12/28/nyregion/how-deepak-chopra-wellness-expert-spends-his-sundays.html,"There is yoga, there is walking, there is meditation. There is mindfulness, there is reflection, there is detachment. And there is also coffee, lots of coffee.",The New York Times,"How Deepak Chopra, Wellness Expert, Spends His Sundays",2018-12-28,Metropolitan,New York,News,839,['New York City'],"['Meditation', 'Alternative and Complementary Medicine']"
5b6771fe068401528a2d28fb,https://www.nytimes.com/2018/08/05/world/asia/bangladesh-students-protests.html,"Young people also erected checkpoints across the city, forcing the police and government ministers to observe traffic laws that are otherwise poorly enforced.",The New York Times,Students Pour Into Dhaka’s Streets to Demand Safer Roads,2018-08-05,Foreign,World,News,1060,"['Dhaka (Bangladesh)', 'Bangladesh']","['Traffic Accidents and Safety', 'Roads and Traffic', 'Demonstrations, Protests and Riots']"
5b840aeb068401528a2d5e2a,https://www.nytimes.com/2018/08/27/dining/what-to-cook-right-now.html,"Make Alison Roman’s littleneck clams, or indulge in Melissa Clark’s ratatouille pie, or David Tanis’s spicy minced shrimp with rice noodles.",The New York Times,What to Cook Right Now,2018-08-27,Dining,Food,News,523,[],"['Cooking and Cookbooks', 'Recipes']"
5bfee44e3a125f5075bfc78c,https://www.nytimes.com/2018/11/28/world/europe/uk-brexit-economy.html,"In an official analysis, the government admits Britain’s economy will suffer under any withdrawal scenario compared with remaining in the E.U.",The New York Times,"All Brexit Deals Worse for Economy Than Staying, U.K. Government Says",2018-11-28,Foreign,World,News,842,['Great Britain'],"['Great Britain Withdrawal from EU (Brexit)', 'Referendums']"
5bd76363068401528a2e2bc5,https://www.nytimes.com/2018/10/29/dining/diwali-recipes-cheetie-kumar.html,"Cheetie Kumar, who co-owns Garland in Raleigh, N.C., cooks dishes that blend childhood taste memories with the ingredients that speak of the South.",The New York Times,Exuberant Diwali Sweets From a Rock-Star Chef,2018-10-29,Dining,Food,News,692,['Raleigh (NC)'],"['Cooking and Cookbooks', 'Indian Food (Cuisine)', 'Chefs']"
5b91fd60068401528a2d9bb7,https://www.nytimes.com/2018/09/07/briefing/genoa-morocco-apple.html,Here’s what you need to know to start your day.,The New York Times,"Genoa, Morocco, Apple: Your Friday News Briefing",2018-09-07,NYTNow,Briefing,briefing,1253,[],[]
5bade68f068401528a2dd639,https://www.nytimes.com/interactive/2018/09/28/briefing/28weeklynewsquiz.html,Did you stay up to date this week?,The New York Times,News Quiz: Test Your Knowledge of the Week’s Headlines,2018-09-28,Briefing,Briefing,Interactive Feature,0,[],[]
5c254f683a125f5075c0200f,https://www.nytimes.com/2018/12/27/world/facebook-moderators.html,"Under fire for stirring up distrust and violence, the social network has vowed to police its users. But leaked documents raise serious questions about its approach.",The New York Times,Inside Facebook’s Secret Rulebook for Global Political Speech,2018-12-27,Foreign,World,News,2941,"['Far East, South and Southeast Asia and Pacific Areas', 'Sri Lanka', 'Myanmar', 'Philippines', 'Pakistan', 'Morocco']","['Censorship', 'Outsourcing', 'Rumors and Misinformation', 'Politics and Government', 'Social Media']"
5bbde87c068401528a2df687,https://www.nytimes.com/2018/10/10/universal/es/el-times-noticias-miercoles.html,"Niños en el estrado, insectos cargados de virus y el secreto de Andy Warhol: lo que está sucediendo en América Latina y el mundo.",The New York Times,Las noticias de hoy,2018-10-10,Universal,Universal,briefing,1046,[],[]
